track_id,artists,track_name,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,lyrics,tags,mood
3jjsRKEsF42ccXf8kWR3nu,Mitski,Washing Machine Heart,,,,,,,,,,,"Toss your dirty shoes in my washing machine heart
Baby, bang it up inside
I'm not wearing my usual lipstick
I thought maybe we would kiss tonight
Baby will you kiss me already and
Toss your dirty shoes in my washing machine heart

Baby, bang it up inside



Baby, though I've closed my eyes

I know who you pretend I am

I know who you pretend I am



But do mi ti

Why not me?

Why not me?

Do mi ti

Why not me?

Why not me?

Do mi ti

Why not me?

Why not me?","art rock, indie pop, art pop, seen live, rock, new wave, synthpop, alternative dance, 2018, Hip-Hop, indie, pop, favorite songs, indie rock, female vocalist, frauen und technik, FM4, 2010s, heard live, scat, handclaps, starbucks, bedroom pop, Post-punk revival, indie song, rock song, powerless, Ladytronica, indie pop song, s-mix-, most listened to songs of 2023, art rock song, january 2023, brunicore, melhores 2018, musicadabebeka",energetic
7aEtlGHoiPAfRB084NiDmx,Luke Combs,Beer Never Broke My Heart,,,,,,,,,,,"I've had a largemouth bass bust my line.
A couple beautiful girls, tell me goodbye
Trucks break down, dogs run off
Politicians lie, been fired by the boss
It takes one hand to count the things I can count on

No, there ain't much, man, that ain't never let me down



Long neck ice cold beer never broke my heart

Like diamond rings and football teams have torn this boy apart

Like a neon dream, it just dawned on me, that bars and this guitar

And long neck ice cold beer never broke my heart



She was a Carolina blue jean baby

Fire in her eyes that drove me crazy

It was red taillights when she left town

If I didn't know then, I sure know now



But long neck ice cold beer never broke my heart

Like diamond rings and football teams have torn this boy apart

Like a neon dream, it just dawned on me, that bars and this guitar

And long neck ice cold beer never broke my heart



It takes one hand to count the things I can count on

But I got one hand that's gripping down on a cold one



'Cause long neck ice cold beer never broke my heart

Like diamond rings and football teams have torn this boy apart

Like a neon dream, it just dawned on me, that bars and this guitar

And long neck ice cold beer never broke my heart, no

It never broke my heart","country, country pop, contemporary country, male vocalists, country rock, pop, rock, 2010s, snl, 2019, regional music, bro-country, northern american music",energetic
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,,,,,,,,,,,"White shirt, now red my bloody nose
Sleeping, you're on your tippy toes
Creeping around like no one knows
Think you're so criminal
Bruises, on both my knees for you
Don't say thank you or please

I do what I want when I'm wanting to

My soul? So cynical



So you're a tough guy

Like a really rough guy

Just can't get enough guy

Chest always so puffed guy

I'm that bad type

Make your mama sad type

Make your girlfriend mad type

Might seduce your dad type

I'm the bad guy, duh

I'm the bad guy



I like it when you take control

Even if you know that you don't

Own me, I'll let you play the role

I'll be your animal

My mommy likes to sing along with me

But she won't sing this song

If she reads all the lyrics

She'll pity the men I know



So you're a tough guy

Like a really rough guy

Just can't get enough guy

Chest always so puffed guy

I'm that bad type

Make your mama sad type

Make your girlfriend mad type

Might seduce your dad type

I'm the bad guy, duh

I'm the bad guy, duh

I'm only good at being bad



I like it when you get mad

I guess I'm pretty glad

That you're alone

You say she's scared of me? I mean

I don't see what she sees

But maybe it's 'cause I'm wearing your cologne



I'm a bad guy

I'm a bad guy

Bad guy, bad guy

I'm a bad","electropop, pop, dance-pop, indie pop, 2019, trap, 2010s, indie, alternative, alternative pop, alt-pop, Billie Eilish, electronic, female vocalists, Hip-Hop, dance pop, Soundtrack, heavy metal, black metal, metal, electronica, hip hop, USA, dance, tech house, folk metal, viking metal, quirky, trip hop, american, party, quiet, fip, indy, female vocalist, grammy, frauen und technik, FM4, pop rap, 10s, a subtle use of vocal harmony, extensive vamping, minor key tonality, earworm, NWOBHM, nsbm, EDM, teen pop, peter, Norwegian Black Metal, Veronica Mars, Judas Priest, dark pop, electronica influences, emo pop, snl, alternative rnb, synthetic sonority, us number one, a breathy female lead vocalist, drowning in cool, g minor, that song from the radio, bad guy, billboard hot 100 number 1, radiocore, playlista rmf fm, industrial bass, best of 2019, Trap-pop,  INDIE,  indie pop,  alternative pop,  2010s, industry plant, uk number two, hot 100 number one, elsa jean, jessa rhodes, lana rhoades, nicolette shea, alina lopez, 2019 single,  2019, billiebadguy, gen z, trap that does not suck, 21st century in music, diplein, mumble pop,  Billie Eilish, grammy soty, B Artist",calm
3zksbXteOCeSusJ5Xltr3t,Clairo,Bubble Gum,,,,,,,,,,,Failed to fetch lyrics,"pop, alternative, sad, singer-songwriter, beautiful, guitar, highschool, folk pop, alternative pop, growing up, 14, bedroom pop, damn, foodcore, Spirtual, it really be like that",sad
3okWQ7ykLevuruyk60bFgy,TLC,No Scrubs,,,,,,,,,,,"A scrub is a guy that thinks he's fly 
And is also known as a buster 
Always talkin' about what he wants 
And just sits on his broke ass 
So (no) 


I don't want your number (no) 

I don't want to give you mine and (no) 

I don't want to meet you nowhere (no) 

I don't want none of your time and (no) 



I don't want no scrub 

A scrub is a guy that can't get no love from me 

Hanging out the passenger side 

Of his best friend's ride 

Trying to holler at me 

I don't want no scrub 

A scrub is a guy that can't get no love from me 

Hanging out the passenger side 

Of his best friend's ride 

Trying to holler at me 



But a scrub is checkin' me 

But his game is kinda weak 

And I know that he cannot approach me 

Cuz I'm lookin' like class and he's lookin' like trash 

Can't get wit' no deadbeat ass 

So (no) 



I don't want your number (no) 

I don't want to give you mine and (no) 

I don't want to meet you nowhere (no) 

I don't want none of your time (no) 



I don't want no scrub 

A scrub is a guy that can't get no love from me 

Hanging out the passenger side 

Of his best friend's ride 

Trying to holler at me 

I don't want no scrub 

A scrub is a guy that can't get no love from me 

Hanging out the passenger side 

Of his best friend's ride 

Trying to holler at me 



If you don't have a car and you're walking 

Oh yes son I'm talking to you 

If you live at home wit' your momma 

Oh yes son I'm talking to you (baby) 

If you have a shorty but you don't show love 

Oh yes son I'm talking to you 

Wanna get with me with no money 

Oh no I don't want no (oh) 



No scrub 

No scrub (no no) 

No scrub (no no no no no) 

No scrub (no no) 

No 



I don't want no scrub 

A scrub is a guy that can't get no love from me 

Hanging out the passenger side 

Of his best friend's ride 

Trying to holler at me 

I don't want no scrub 

A scrub is a guy that can't get no love from me 

Hanging out the passenger side 

Of his best friend's ride 

Trying to holler at me 



I don't want no scrub 

A scrub is a guy that can't get no love from me 

Hanging out the passenger side 

Of his best friend's ride 

Trying to holler at me 

I don't want no scrub 

A scrub is a guy that can't get no love from me 

Hanging out the passenger side 

Of his best friend's ride 

Trying to holler at me 



I don't want no scrub 

A scrub is a guy that can't get no love from me 

Hanging out the passenger side 

Of his best friend's ride 

Trying to holler at me 

I don't want no scrub 

A scrub is a guy that can't get no love from me 

Hanging out the passenger side 

Of his best friend's ride 

Trying to holler at me 



I don't want no scrub 

A scrub is a guy that can't get no love from me 

Hanging out the passenger side 

Of his best friend's ride 

Trying to holler at me 

I don't want no scrub 

A scrub is a guy that can't get no love from me 

Hanging out the passenger side 

Of his best friend's ride 

Trying to holler at me","rnb, 90s, pop, female vocalists, Hip-Hop, tlc, dance, hip hop, soul, r&b, 1999, No Scrubs, favorites, sexy, r and b, rap, scrub, catchy, urban, funk, female vocalist, scrubs, classic, memories, fun, hip hop soul, Love, party, top 40, Girl Groups, female, RB, american, girl band, girl power, songs of 1999, us number one, classic rock, chill, rock, Mellow, new jack swing, 90's, relax, love at first listen, english, hits, Left Eye, growing up, I love this song, RandB, black music, my soundtrack, female bands, I love the 90s, TLC No Scrubs, seen live, 80s, favorite songs, USA, girls, funky, Portugal, favourite, nice, guilty pleasure, High School, rhythm and blues, 00s, Favorite, Cool song, when girls attack, sing along, 1990s, girl group, old, dances, grammy winner, sassy, hair bands, r'n'b, All, unreal, top artists, middle school, billboard number ones, recomendations, music to chill to, my favorite, 90er, secret, High School Memories, New Soul - Hip Hop - Rap, girly music, I just like it, Best Songs of the 90s, to dance, shake your body, fanmail, christian alexander tietgen",calm
7yFhA2fUsL2oIMWlw5DaHQ,Maren Morris,The Bones,,,,,,,,,,,"We're in the homestretch of the high times
We took a hard left
But we're alright
Yeah, life sure can try to put love through it, but
We built this right, so nothing's ever gonna move it

When the bones are good, the rest don't matter

Yeah, the paint could peel, the glass could shatter

Let it break 'cause you and I remain the same

When there ain't a crack in the foundation

Baby, I know any storm we're facing

Will blow right over while we stay put

The house don't fall when the bones are good



Call it dumb luck, but baby, you and I

Can't even mess it up although we both try

No, it don't always go the way we planned it

But the wolves came and went and we're still standing



When the bones are good, the rest don't matter

Yeah, the paint could peel, the glass could shatter

Let it break 'cause you and I remain the same

When there ain't a crack in the foundation

Baby, I know any storm we're facing

Will blow right over while we stay put

The house don't fall when my bones are good

When the bones are good



Bones are good, the rest, the rest don't matter 

(Baby, it don't really matter)

Paint could peel, the glass could shatter 

(Oh, the glass, oh, the glass could shatter)

Bones are good, the rest, the rest don't matter (Ooh)

Paint could peel, the glass, the glass could shatter (Yeah)



When the bones are good, the rest don't matter

Yeah, the paint could peel, the glass could shatter

Let it break (Let it break, let it break)

'Cause you and I remain the same (Woo)

When there ain't a crack in the foundation (Woo)

Baby, I know any storm we're facing

Will blow right over while we stay put

The house don't fall when the bones are good



Yeah, ooh","2019, pop, country, country pop, 2010s, female vocalists, Love, great lyrics, vocal harmonies, Ballad, growing up, lol, major key tonality, acoustic rhythm piano, mixed acoustic and electric instrumentation, Olivia, in love, groove based composition, mild rhythmic syncopation, a vocal-centric aesthetic, Stoner Music, romantic lyrics, radio disney, subtle use of strings, rnb influences, d major, 2020, Meyers, 2020s, lfg, linedance 2021",energetic
2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,Before You Go,,,,,,,,,,,"I fell by the wayside like everyone else
I hate you, I hate you, I hate you but I was just kidding myself
Our every moment, I start to replace
'Cause now that they're gone, all I hear are the words that I needed to say
When you hurt under the surface

Like troubled water running cold

Well, time can heal but this won't



So, before you go

Was there something I could've said

To make your heart beat better?

If only I'd've known you had a storm to weather

So, before you go

Was there something I could've said

To make it all stop hurting?

It kills me how your mind can make you feel so worthless

So, before you go



Was never the right time, whenever you called

Went little by little by little until there was nothing at all

Our every moment, I start to replay it

But all I can think about is seeing that look on your face



When you hurt under the surface

Like troubled water running cold

Well, time can heal but this won't



So, before you go

Was there something I could've said

To make your heart beat better?

If only I'd've known you had a storm to weather

So, before you go

Was there something I could've said

To make it all stop hurting?

It kills me how your mind can make you feel so worthless

So, before you go



Would we be better off by now

If I'd have let my walls come down?

Maybe; I guess we'll never know

You know, you know



Before you go

Was there something I could've said

To make your heart beat better?

If only I'd've known you had a storm to weather

So, before you go

Was there something I could've said

To make it all stop hurting?

It kills me how your mind can make you feel so worthless

So, before you go","alternative, indie pop, 2019, indie, pop, acoustic, adult contemporary, piano rock, Acoustic Rock, alternative pop, yearning, Ballad, 2010s, a subtle use of vocal harmony, extensive vamping, major key tonality, acoustic rhythm guitars, a good dose of acoustic guitar pickin, a vocal-centric aesthetic, subtle use of acoustic piano, a gravelly male vocalist, 2020, e flat major, 2020s, playlista rmf fm, Sad Playlist, bargaining, My Music Library",energetic
64lsIF5pw0sJY0gV5kz0RN,Dayglow,Can I Call You Tonight?,,,,,,,,,,,"I feel close
Well maybe I’m not, heaven knows
It’s a spotlight stuck on the ceiling
Why are these the things that I’m feeling?
There’s so much time
For me to speak up, but I keep quiet

I’ll complicate the most of the mantra

The power's out and I can’t turn the fan on



So can I call you tonight?

I’m trying to make up my mind

Just how I feel

Could you tell me what’s real?

I hear your voice on the phone

Now I’m no longer alone

Just how I feel

Could you tell me what’s real anymore?

Cause I wouldn’t know



Voice so low

Sneaking around, so it goes

I always try my best to listen

Picking up things that I can fidget

Circle speed

Pacing around, watching my feet

Batteries drain, I get the memo

“I think that I might have to let you go”



So can I call you tonight?

I’m trying to make up my mind

Just how I feel

Could you tell me what’s real?

I hear your voice on the phone

Now I’m no longer alone

Just how I feel

Could you tell me what’s real anymore?

Cause I wouldn’t know



(We're sorry; you have reached a number that has been disconnected or is no longer in service)

(If you feel you have reached this recording in error please check the number and try your call again)

Don’t go, don’t go so easy

Don’t go, don’t go and leave me

Don’t go, don’t go so easy

Don’t go, don’t go and leave me

Don’t go, don’t go so easy

Don’t go, don’t go and leave me

Don’t go, don’t go so easy

Don’t go, don’t go and leave me



So can I call you tonight?

I’m trying to make up my mind

Just how I feel

Could you tell me what’s real?

I hear your voice on the phone

Now I’m no longer alone

Just how I feel

Could you tell me what’s real anymore?

Cause I wouldn’t know","english, indie, pop, rock, indie pop, jangle pop, dream pop, nice, hypnagogic pop, uncertainty, 16, bedroom pop, so good, indie song, Please come back, rock song, indie pop song, lovethatindiestuff, most listened to songs of 2023, dream pop song, indie rock song, wb dayglow, songs I crank my hog to",energetic
3HWzoMvoF3TQfYg4UPszDq,Lizzo,Truth Hurts,,,,,,,,,,,"Why men great 'til they gotta be great?
Woo
I just took a DNA test, turns out I'm 100% that bitch
Even when I'm crying crazy
Yeah, I got boy problems, that's the human in me

Bling bling, then I solve 'em, that's the goddess in me

You coulda had a bad bitch, non-committal

Help you with your career just a little

You're 'posed to hold me down, but you're holding me back

And that's the sound of me not calling you back



Why men great 'til they gotta be great?

Don't text me, tell it straight to my face

Best friend sat me down in the salon chair

Shampoo press, get you out of my hair

Fresh photos with the bomb lighting

New man on the Minnesota Vikings

Truth hurts, needed something more exciting

Bom bom bi dom bi dum bum bay



You tried to break my heart?

Oh, that breaks my heart

That you thought you ever had it

No, you ain't from the start

Hey, I'm glad you're back with your bitch

I mean who would wanna hide this?

I will never, ever, ever, ever, ever be your side chick

I put the sing in single

Ain't worried 'bout a ring on my finger

So you can tell your friend, “shoot your shot” when you see 'em

It's OK, he already in my DMs



Why men great 'til they gotta be great?

Don't text me, tell it straight to my face

Best friend sat me down in the salon chair

Shampoo press, get you out of my hair

Fresh photos with the bomb lighting

New man on the Minnesota Vikings

Truth hurts, needed something more exciting

Bom bom bi bom bi dum bum bay



I'ma hit you back in a minute

I don't play tag, bitch, I been it

We don't fuck with lies, we don't do goodbyes

We just keep it pushing like aye yi yi

I'ma hit you back in a minute

I don't play tag, bitch, I been it

We don't fuck with lies, we don't do goodbyes

We just keep it pushing like aye yi yi



Why men great 'til they gotta be great?

Don't text me, tell it straight to my face

Best friend sat me down in the salon chair

Shampoo press, get you out of my hair

Fresh photos with the bomb lighting

New man on the Minnesota Vikings

Truth hurts, needed something more exciting

Bom bom bi bom bi dum bum bay","Hip-Hop, rnb, pop, rap, trap, pop rap, 2010s, contemporary rnb, 2019, Lizzo,  hip hop, female vocalists, fip, female vocalist, FM4, a subtle use of vocal harmony, extensive vamping, major key tonality, thru composed melodic style, repetitive melodic phrasing, snl, a partially spoken vocal delivery, female rap, female rapper, female rappers, c major, hip-hop influences, a prominent rhythm piano part, 2020s, title is declarative,  female vocalists,  rap,  rnb,  seen live, 2017 single, 21st century in music, 2019 in music, piano vamping, My Music Library",energetic
7xQAfvXzm3AkraOtGPWIZg,Post Malone,Wow.,,,,,,,,,,,"Said she tired little money, need a big boy
Pull up 20 inch blades like I'm Lil' Troy
Now it's everybody flockin', need a decoy
Shawty mixin' up the Vodka with the LaCroix, yeah
G-Wagen, G-Wagen, G-Wagen, G-Wagen
All the housewives pullin' up (Up, up)

I got a lot of toys, 720S bumpin' Fall Out Boy

You was talkin' shit in the beginnin' (Mm-mm)

Back when I was feelin' more forgivin' (More forgivin')

I know it piss you off to see me winnin' (See me)

See the igloo in my mouth and I be grinnin' (I be grinnin'), yeah



Hunnid bands in my pocket, it's on me

Hunnid deep when I roll like the army

Get more bottles, these bottles are lonely

It's a moment when I show up, got 'em sayin', ""Wow"" (Wow, wow)

Hunnid bands in my pocket, it's on me (On me)

Yeah, your grandmama probably know me (Know me)

Get more bottles, these bottles are lonely

It's a moment when I show up, got 'em sayin', ""Wow"" (Wow, wow)



Everywhere I go (Hey)

Catch me on the block like I'm Mutumbo (Wow)

750 Lambo in the Utah snow (Skrrt)

Trunk in the front like the shit don't bore ya

Cut the roof off like a nip-tuck

Pull up to the house with some big bucks

Turn the kitchen counter to a strip-club (Yeah, wow)

Me and Dre came for the...

When I got guap, all of y'all disappeared (Wow)

Before I dropped Stoney none of y'all really cared (Cared)

Now they always say, ""Congratulations,"" to the kid (Kid)

And this is not a 40, but I'm pourin' out this shit (Yeah)

Used to have a lot, but I got more now (Yup)

Made another hit 'cause I got bored now (Yup)

Always go for it, never punt fourth down

Last call, Hail Mary, Prescott touchdown, ayy



Hunnid bands in my pocket, it's on me (On me)

Hunnid deep when I roll like the army (Hey)

Get more bottles, these bottles are lonely

It's a moment when I show up, got 'em sayin', ""Wow"" (Wow, wow)

Hunnid bands in my pocket, it's on me (Yeah, yeah)

Yeah, your grandmama probably know me (Yeah, yeah)

Get more bottles, these bottles are lonely

It's a moment when I show up, got 'em sayin', ""Wow""



Got 'em sayin', ""Wow""

Ayy, wow

Wow","rap, Hip-Hop, hip hop, trap, 2010s, 2019, male, pop, solo, rnb, wow, pop rap, christmas eve, electronica influences, hyphy, banger, danceable beats, swag, syncopated beats, trippy soundscapes, consistent rhyme patterns, boastin lyrics, rnb influences, west coast rap roots, production by a respected producer, lyrics by a famous rap artist, Internacional, 2018, f sharp minor, a bumpin kick sound, post malone, 2-4-19, 21st century in music, dj khaled advertisement, S Tier, MySpotigramBot, -1001747063611, -1001819731063",energetic
6Mcd2tlwSiqsnMC85DF4Ns,Calvin Harris,One Kiss,,,,,,,,,,,"One kiss is all it takes
Falling in love with me
Possibilities 
I look like all you need
Let me take the night, I love real easy

And I know that you'll still wanna see me

On the Sunday morning, music real loud

Let me love you while the moon is still out



Something in you lit up heaven in me

The feeling won't let me sleep

'Cause I'm lost in the way you move, the way you feel



One kiss is all it takes

Falling in love with me

Possibilities

I look like all you need

One kiss is all it takes

Falling in love with me

Possibilities

I look like all you need



One

One

Darling

One

One

Darling



I just wanna feel your skin on mine

Feel your eyes do the exploring

Passion in the message when you smile

Take my time



Something in you lit up heaven in me

The feeling won't let me sleep

'Cause I'm lost in the way you move, the way you feel



One kiss is all it takes

Falling in love with me

Possibilities

I look like all you need

One kiss is all it takes

Falling in love with me

Possibilities

I look like all you need



One

One

Darling

One

One

Darling



See a wonderland in your eyes

Might need your company tonight



Something in you lit up heaven in me

The feeling won't let me sleep

'Cause I'm lost in the way you move, the way you feel



One kiss is all it takes

Falling in love with me

Possibilities

I look like all you need

One kiss is all it takes

Falling in love with me

Possibilities

I look like all you need



One

One

Darling

One

One

Darling","pop, House, EDM, dance, dance-pop, electro house, club, Radio, summer, 2010s, Garage House, played, Sabrina Carpenter, madison beer, pop electropop house electronic dance k-pop, top 2000 2022",energetic
3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,Say So,,,,,,,,,,,"Day to night to morning, keep with me in the moment
I'd let you had I know it, why don't you say so?
Didn't even notice, no punches there to roll with
You got to keep me focused, you want it, say so
Day and night till morning, keep with me in the moment
I'll let you had I known it

why don't you say so?

Didn't even notice, no punches there to roll with

You got to keep me focused, you want it, say so



It's been a long time since you (Fell in love)

You ain't coming out your shell, you really ain't been yourself

Tell me what should i do 

(Tell my lies)

But luckily I'm good at reading,

I wanna fuck him but he won't stop chasin'

And we can dance all day around it

If you front then I'll be bouncin'

If you want it scream and shout it, bae~

But fuck that if you try



Didn't have to know me, keep with me in the moment

I'll get you hot and moaning, why don't you say so?

Didn't even notice, no punches there to roll with

You got to keep me focused, you want it, say so

Didn't have to know me, keepin' me in the moment

I get you hot and moaning, why don't you say so?

Didn't even notice, no punches there to roll with

You got to keep it focused, you want it, say so



Let me check my chest, my breath right quick

(Ha)

He ain't never seen her in a dress like this 

(Ah)

He ain't never even been impressed like this

Prolly why I got him quiet on the set like zip

Like it. love it. need it bad. 

Take it. Never,steal it. fast. 

Boy, stop playing, grab my ass

You actin' like you shy~

Shut it. save it. keep it. push

Why you beatin' around the bush

Knowing, you want, all this,

Im'ma squeeze you til' you dry

All of them bitches hating I have you with me

All of my niggas saying you mad committed

Realer than anybody you had, and pretty

All of that body I need ass and titties



Didn't have to know me, keeping me in the moment

I get you hot and moaning, why don't you say so?

Didn't even notice, no punches there to roll with

You got to keep me focused, you want it, say so

Didn't have to know me, keeping me in the moment

I get you hot and moaning, why don't you say so?

Didn't even notice, no punches there to roll with

You got to keep it focused, you want it, say so","Disco, pop, rap, Hip-Hop, dance-pop, rnb, pop rap, dance, nu-disco, 2020, disco rap, hip hop, female vocalists, synthpop, nu disco, synth funk, pop perfection, contemporary rnb, 2020s, metal, rock, punk, Grunge, bop, funk, adult contemporary, Retro, american, California, female vocalist, guilty pleasure, dance pop, love at first listen, FM4, 10s, 2010s, a subtle use of vocal harmony, extensive vamping, major key tonality, bubblegum pop, sassy, funk pop, lust, pop-rap, future funk, MARCO, Disco Revival, hip pop, funk influences, use of ambient synths, erotic lyrics, modern rnb stylings, a distinctive female lead vocalist, d major, us number one, tarantism, 70s vibes, tiktok, Ladytronica, disci, captivation, alexcore, doja cat, mc say so, carnality, us top ten, acheimagra",energetic
